ID,Address,Rooms,Type,Price,Date,Bathroom,Car,LandSize,Age,Latitude,Longitude,Suburb,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,distance_to_closest_primary,closest_primary_school,primary_school_ranking,distance_to_closest_secondary,closest_secondary_school,secondary_school_ranking
ID887332437,2/25 Harold St,2,u,425500.0,15/07/2017,1.0,1.0,1727.0,59.0,-37.77341,144.9013,ASCOT VALE,20038,1790.3526362227003,22,False,311.8333333333333,2261.4,423.0,864.0405365615867,Moonee Ponds West Primary School,not ranked,1335.505220418757,Maribyrnong Secondary College,192
ID163822045,68b Derby St,4,h,1310000.0,12/06/2016,2.0,2.0,282.0,49.0,-37.7709,145.0057,NORTHCOTE,20016,924.3360240558343,21,False,25.5625,60.53333333333333,14.0,620.2681548001624,Westgarth Primary School,115,289.7355877287421,Santa Maria College,137
ID902770166,23 Maud St,2,h,1350000.0,18/03/2017,1.0,2.0,467.0,69.0,-37.7945,145.067,BALWYN NORTH,19932,3320.6615369951724,26,False,125.08695652173913,839.375,108.0,359.97317854629034,St Bede's School,442,340.8675314447677,Kew High School,124
ID961072738,2/12 Blenheim St,2,u,495000.0,8/10/2016,1.0,1.0,96.0,59.0,-37.9102,145.0709,BENTLEIGH EAST,19918,1804.9346677123565,27,False,120.73913043478261,881.5,102.88888888888889,765.4977453694049,Hughesdale Primary School,221,1605.8453651632337,Sacred Heart Girls' College,93
ID418739095,1/4 Hill St,2,u,665000.0,23/04/2016,1.0,3.0,0.0,54.0,-37.8183,145.0194,HAWTHORN,19905,498.7074670836629,13,False,150.08695652173913,1565.4,276.7,220.85714518780995,Hawthorn West Primary School,125,646.3432291454384,Melbourne Girls College,61
ID510865603,1/2 Griffiths St,4,t,1030000.0,10/12/2016,2.0,2.0,216.0,24.0,-37.8887,145.0318,CAULFIELD SOUTH,19942,922.6681720632889,29,False,200.95652173913044,1136.6875,143.3,541.7061419399038,Melbourne Montessori School,75,541.7061419399038,Melbourne Montessori School,not ranked
ID460841506,18 Norton St,3,h,586000.0,27/06/2016,1.0,1.0,701.0,59.0,-37.7843,144.8052,SUNSHINE WEST,20020,298.50630869842763,21,False,300.4583333333333,919.8235294117648,195.55555555555554,413.65843558028257,St Paul's School,211,390.5755254749205,Marian College,not ranked
ID205807638,30 Alexander St,3,h,1297000.0,8/07/2017,2.0,0.0,186.0,129.0,-37.79557,144.99158,COLLINGWOOD,19975,472.549021927068,13,False,137.20833333333334,1183.2,166.0,417.1833387095481,Clifton Hill Primary School,144,830.8949224135224,Collingwood College,359
ID237451364,6 Aquila St,5,h,3000000.0,26/08/2017,4.0,2.0,830.0,69.0,-37.78739,145.07388999999995,BALWYN NORTH,19934,3178.373751670284,29,False,125.08695652173913,839.375,108.0,684.9164189083148,Belle Vue Primary School,299,1192.6670347076424,Balwyn High School,44
ID633885294,10 Intervale Dr,4,h,790000.0,27/11/2016,2.0,2.0,570.0,24.0,-37.7513,144.859,AVONDALE HEIGHTS,20004,4208.843102977936,26,False,206.75,1709.9375,183.33333333333334,787.0930661979964,St Peter's School,345,1598.1163721452133,Essendon Keilor College,460
ID748906880,1/217 Woods St,3,h,785000.0,4/03/2017,2.0,2.0,0.0,6.0,-37.8447,144.8654,NEWPORT,19994,1615.0237044945638,16,False,14.055555555555555,58.666666666666664,7.666666666666667,306.96186915754043,Newport Gardens Primary School,411,2264.3426132930445,Bayside P-12 College,243
ID640972063,2 Tennyson St,4,h,2001000.0,15/10/2016,2.0,2.0,526.0,109.0,-37.8771,145.0505,MALVERN EAST,22248,701.8894018622921,19,False,87.14285714285714,348.73333333333335,76.0,502.00295891546074,St Mary's School,159,1456.5338891128013,Glen Eira College,215
ID231142866,6/5 Liardet St,2,u,816000.0,24/06/2017,1.0,1.0,0.0,19.0,-37.84237,144.94486,PORT MELBOURNE,20043,2759.149939732003,0,False,92.0,1027.4375,111.66666666666667,697.0997530530589,Albert Park Primary School,306,347.99716152021807,Albert Park College,131
ID924327016,15 Whyte St,3,h,2266000.0,4/03/2017,2.0,2.0,450.0,22.0,-37.9243,144.9989,BRIGHTON,19950,889.6900784660135,28,False,362.1666666666667,2108.0625,314.0,346.19778382018154,Brighton Beach Primary School,170,899.9188860220256,St Leonard's College,43
ID822621698,16 Milford St,2,h,760000.0,28/08/2016,1.0,2.0,255.0,89.0,-37.8469,144.8766,NEWPORT,19994,771.6108211583067,16,False,11.833333333333334,52.2,6.666666666666667,708.3005225081096,Newport Gardens Primary School,411,1420.7688920393002,Bayside P-12 College,243
ID816583047,36 Tyrone St,3,h,1540000.0,28/05/2016,2.0,1.0,149.0,16.0,-37.8448,144.9882,SOUTH YARRA,19958,545.1377802194846,13,False,137.58333333333334,681.8125,137.2,445.77000322004193,South Yarra Primary School,44,696.1530112449807,Wesley College,98
ID124321671,333 The Boulevard,5,h,1797000.0,22/05/2016,3.0,3.0,826.0,64.0,-37.7793,145.0654,IVANHOE EAST,19934,2019.0035443307042,29,False,17.466666666666665,50.4,12.333333333333334,740.96762914243,Ivanhoe East Primary School,311,1600.988621346686,Marcellin College,169
ID705008869,191 Ohea St,4,h,905000.0,4/06/2016,2.0,1.0,439.0,109.0,-37.7363,144.9507,COBURG,19964,1112.6073639310032,34,False,133.91666666666666,1156.7333333333333,139.88888888888889,102.6006902875316,Coburg North Primary School,270,887.6485811104388,Antonine College,482
ID160404916,155 Westbourne Gr,3,h,1510000.0,30/07/2016,1.0,3.0,327.0,119.0,-37.7741,144.9971,NORTHCOTE,20016,497.9257126554642,21,False,25.5625,60.53333333333333,14.0,66.90007512594937,St Joseph's School,113,630.7114589893393,Santa Maria College,137
ID117369247,4/12 Ellesmere Rd,2,u,800000.0,7/05/2016,1.0,1.0,0.0,89.0,-37.8577,145.0002,WINDSOR,19957,740.6548386085093,15,False,130.7826086956522,762.75,109.44444444444444,272.32707216306056,St Mary's School,159,336.7483634235716,Christian Brothers' College St Kilda,not ranked
ID841610201,11 Arden Ct,4,h,2162000.0,3/06/2017,2.0,3.0,794.0,69.0,-37.79172,145.05863,KEW EAST,19932,2573.5612220235294,26,False,41.142857142857146,142.4,25.22222222222222,876.0898534561529,St Anne's School,293,595.2840380131665,Kew High School,124
ID131237828,54 Devon Dr,3,h,1120000.0,29/07/2017,1.0,1.0,725.0,54.0,-37.79509,145.15591,DONCASTER EAST,19898,2828.7262842130835,30,False,415.875,2214.3333333333335,356.44444444444446,368.83429255993764,Beverley Hills Primary School,7,1461.6713416229013,East Doncaster Secondary College,105
ID262493948,3 Hayball Ct,4,h,2415000.0,20/05/2017,3.0,2.0,402.0,44.0,-37.9037,144.9926,BRIGHTON,19952,888.6582133564275,24,False,362.1666666666667,2108.0625,314.0,466.358995931999,Firbank Grammar School,24,466.358995931999,Firbank Grammar School,29
ID275222647,4/18 Shaftesbury St,1,u,280000.0,27/05/2017,1.0,1.0,28.0,49.0,-37.75209,144.92255,ESSENDON,20036,561.4523924842658,27,False,47.19047619047619,371.0,27.333333333333332,173.584997618697,Essendon Primary School,133,923.210102424863,St Columba's College,85
ID203822434,16 Drew St,3,h,935000.0,4/03/2017,1.0,2.0,662.0,8.0,-37.738,144.869,KEILOR EAST,20037,4612.89466668829,24,False,84.52380952380952,237.93333333333334,59.111111111111114,227.006023748864,Keilor Heights Primary School,not ranked,200.15492724884228,Essendon Keilor College,460
ID155491898,41 Shelley St,3,h,1465000.0,12/11/2016,2.0,2.0,233.0,26.0,-37.8122,144.9937,RICHMOND,19977,226.61463123590832,10,False,117.80952380952381,378.06666666666666,47.8,239.21847451018567,Richmond West Primary School,452,890.47362432977,Lynall Hall Community School,559
ID445867907,4/175 Chetwynd St,2,u,720000.0,10/12/2016,2.0,1.0,0.0,21.0,-37.8015,144.9526,NORTH MELBOURNE,19973,1112.675508736979,6,True,11.833333333333334,52.2,6.666666666666667,353.1071199284621,North Melbourne Primary School,182,498.32078002999526,Simonds Catholic College,262
ID986185559,101 Ellesmere Pde,4,h,1020000.0,7/05/2016,2.0,2.0,843.0,79.0,-37.7348,145.0656,ROSANNA,19936,900.5432196503023,31,False,117.80952380952381,378.06666666666666,47.8,246.83481192370823,Rosanna Primary School,367,892.2645828543308,Charles La Trobe P-12 College,465
ID400129573,49 Metung St,5,h,3400000.0,18/06/2016,6.0,4.0,739.0,29.0,-37.8039,145.0714,BALWYN,19893,2448.9396374568746,23,False,120.73913043478261,881.5,102.88888888888889,942.866893683928,Balwyn North Primary School,142,821.8705375144184,Balwyn High School,44
ID774662680,24 South St,3,t,750000.0,12/06/2016,2.0,2.0,301.0,8.0,-37.715,144.9475,HADFIELD,19962,1149.506624053141,37,False,210.45833333333334,1676.0,169.77777777777777,701.9468976049924,Pascoe Vale North Primary School,not ranked,1094.6411348080019,Pascoe Vale Girls Secondary College,371
ID908687535,7 Kenneth St,3,h,1100000.0,4/03/2017,2.0,3.0,490.0,69.0,-37.7413,145.0203,PRESTON,20012,1765.4075929183841,28,False,92.0,1027.4375,111.66666666666667,1221.6885851686627,Preston North East Primary School,not ranked,467.03510702899666,Northern College of the Arts and Technology,368
ID352948793,17 Barclay Dr,3,h,877000.0,24/06/2017,1.0,2.0,533.0,54.0,-37.96257,145.08252,CHELTENHAM,19866,2495.6620019719717,42,False,161.04166666666666,848.4666666666667,160.0,303.66876642779516,Kingston Heath Primary School,304,1561.3298381475843,Cheltenham Secondary College,285
ID927911375,5 Konrad St,3,h,1040000.0,27/11/2016,1.0,2.0,625.0,23.0,-37.927,145.0645,BENTLEIGH EAST,19938,2557.3596906653192,36,False,120.73913043478261,881.5,102.88888888888889,714.7231677479489,St Peter's School,345,414.77249173875197,Bentleigh Secondary College,230
ID955017917,34 Cobden St,2,h,1275000.0,19/11/2016,1.0,0.0,381.0,3.0,-37.8033,145.036,KEW,19904,2022.646164065605,15,False,37.04545454545455,154.33333333333334,24.666666666666668,232.98716109617962,Kew Primary School,356,769.6889509925392,Trinity Grammar School Kew,32
ID980166030,6 Tilley St,3,h,1145000.0,27/05/2017,1.0,2.0,584.0,69.0,-37.96911,145.07271,CHELTENHAM,19865,1566.6272833953838,44,True,161.04166666666666,848.4666666666667,160.0,574.6792578041601,Cheltenham East Primary School,172,1744.7929134929188,Cheltenham Secondary College,285
ID146693456,1/285 Thompsons Rd,4,t,1010000.0,3/06/2017,3.0,2.0,332.0,6.0,-37.76577,145.10728999999995,TEMPLESTOWE LOWER,19935,4214.081110187048,29,False,316.5416666666667,1022.8125,237.66666666666666,603.0181971029889,Templestowe Valley Primary School,313,1334.1981004745053,Templestowe College,307
ID180646247,29 Tait St,2,h,1325000.0,28/08/2016,1.0,0.0,160.0,114.0,-37.783,144.9866,FITZROY NORTH,20019,511.4658932626346,18,True,240.45833333333334,1683.625,169.1818181818182,311.5430176273542,Fitzroy North Primary School,103,226.25693963588367,Fitzroy High School,248
ID440488203,3/595 Burke Rd,2,t,775000.0,27/11/2016,2.0,1.0,103.0,59.0,-37.8406,145.0545,CAMBERWELL,19851,1491.4377172348243,24,False,462.9583333333333,3343.0588235294117,509.8333333333333,771.0553199492821,Auburn South Primary School,124,833.1175929710167,Auburn High School,167
ID282173188,38 Upland Rd,3,h,1742000.0,12/08/2017,2.0,3.0,697.0,64.0,-37.74057,144.92172,STRATHMORE,20035,596.440723445017,29,False,176.5,1272.8,233.11111111111111,275.0050220411098,St Vincent de Paul's School,189,591.774342177961,Strathmore Secondary College,133
ID209309897,3 David Rd,4,h,1050000.0,27/05/2017,2.0,2.0,1529.0,19.0,-37.74113,145.22308999999996,WARRANDYTE,19987,7303.549216187449,47,False,46.94444444444444,104.86666666666666,22.6,820.1601204810272,Warrandyte Primary School,257,3512.382676415224,Warrandyte High School,319
ID214778724,202/51 Gordon St,1,u,85000.0,3/09/2016,1.0,0.0,0.0,12.0,-37.7911,144.89,FOOTSCRAY,20023,1261.0036378086436,19,False,240.45833333333334,1683.625,169.1818181818182,673.3301100260237,St John's School,489,353.0403951747862,Footscray City College,166
ID212594361,25 Chelmsford St,2,h,960000.0,26/07/2016,1.0,0.0,179.0,119.0,-37.7963,144.9327,KENSINGTON,20041,339.5584025918602,17,False,37.04545454545455,154.33333333333334,24.666666666666668,353.9051290073977,Holy Rosary School,437,972.1160103806618,St Aloysius College,170
ID840851714,11 Wilson St,4,h,2620000.0,28/08/2016,4.0,2.0,579.0,7.0,-37.9155,145.0243,BENTLEIGH,19939,1135.2704866508202,35,False,120.73913043478261,881.5,102.88888888888889,606.0895885313796,Bentleigh West Primary School,31,689.6629550790724,Brighton Secondary College,213
ID761726337,57A Binbrook Dr,3,h,730000.0,12/08/2017,2.0,2.0,269.0,12.0,-37.78499,145.2647,CROYDON,19878,1818.8593528484466,45,False,135.45833333333334,677.375,110.5,429.6308257246662,Good Shepherd Lutheran Primary School,57,592.6462361563807,Yarra Valley Grammar,52
ID780042362,87 Silver St,3,h,842000.0,3/06/2017,1.0,1.0,960.0,49.0,-37.709,145.14131,ELTHAM,19987,765.0920705787723,47,False,250.83333333333334,1550.8666666666666,286.72727272727275,983.2172643469191,Our Lady Help of Christians School,90,344.0491341447525,Catholic Ladies' College Ltd,103
ID182537314,20 Orlit Ct,3,h,647000.0,16/09/2017,2.0,4.0,614.0,99.0,-37.64035,145.05624,EPPING,45795,1366.1734212078588,49,False,250.83333333333334,1550.8666666666666,286.72727272727275,385.5027135493797,Meadowglen Primary School,not ranked,1816.4916834545188,The Lakes South Morang P-9 School,not ranked
ID929451865,7 Stanley St,4,h,3225000.0,27/05/2017,3.0,3.0,803.0,39.0,-37.9146,145.00535,BRIGHTON,19951,797.0813506800384,26,False,362.1666666666667,2108.0625,314.0,459.9419942016834,Brighton Primary School,342,1108.957611166073,Brighton Grammar School,46
ID202634595,9/24 Dongola Rd,3,h,900000.0,24/09/2016,2.0,3.0,446.0,13.0,-37.7923,144.8814,WEST FOOTSCRAY,20023,1113.3582041969748,19,False,36.59090909090909,147.2,42.77777777777778,516.666685487834,St John's School,489,1117.9439540252265,Footscray City College,166
ID964782368,26a Violet St,3,u,891000.0,15/10/2016,2.0,1.0,0.0,104.0,-37.7546,144.9134,ESSENDON,20037,292.0865192687613,24,False,47.80952380952381,281.53333333333336,29.444444444444443,474.18864539623155,St Therese's School,387,300.05147932115636,St Columba's College,85
ID969599958,318/6 Lisson Gr,1,u,485000.0,28/08/2016,1.0,1.0,0.0,19.0,-37.8264,145.02700000000004,HAWTHORN,19905,623.9384777841941,13,True,150.08695652173913,1565.4,276.7,387.9778628585249,Erasmus Primary School,17,957.7460047291428,Scotch College,31
ID859889169,3/16 Wheeler St,3,u,932000.0,15/10/2016,2.0,1.0,180.0,22.0,-37.9069,145.041,ORMOND,19941,428.2560114388393,32,False,36.59090909090909,147.2,42.77777777777778,338.9404081482534,St Kevin's School,130,636.5219842421639,Divrei Emineh,not ranked
ID665150951,7 Lockwood St,4,h,1450000.0,16/09/2017,2.0,2.0,689.0,79.0,-37.93031,145.03816,BENTLEIGH,19937,467.07587809177426,38,False,125.08695652173913,839.375,108.0,882.2238001829425,St Paul's School,211,534.0473704454539,Our Lady of the Sacred Heart College,73
ID354683020,28 Blair St,2,h,1100000.0,10/09/2016,1.0,0.0,153.0,119.0,-37.7705,144.9647,BRUNSWICK,19968,546.0677225331311,25,False,119.83333333333333,1063.6875,188.4,1141.9450470758923,Princes Hill Primary School,not ranked,264.1428869921068,Sydney Road Community School,447
ID678588086,16 Riverview Rd,3,h,1890000.0,19/08/2017,2.0,1.0,632.0,79.0,-37.79094,145.07899,BALWYN NORTH,19893,3739.3185214755663,23,False,125.08695652173913,839.375,108.0,663.5359972382623,Balwyn North Primary School,142,794.5455818053082,Balwyn High School,44
ID320276020,1/9 Indwe St,3,t,620000.0,15/10/2016,1.0,2.0,255.0,18.0,-37.8038,144.8679,WEST FOOTSCRAY,20022,668.1159578171732,21,False,36.59090909090909,147.2,42.77777777777778,687.0314111948805,Corpus Christi School,not ranked,2430.6071331244116,Gilmore College For Girls,387
ID444679353,4 Bell St,4,h,1790000.0,27/06/2016,1.0,1.0,416.0,99.0,-37.7737,144.965,BRUNSWICK,19969,571.100573416863,24,False,119.83333333333333,1063.6875,188.4,794.1670785302368,Princes Hill Primary School,not ranked,524.0442305978538,Sydney Road Community School,447
ID218027246,5/232 Nicholson St,1,u,310000.0,17/06/2017,1.0,0.0,0.0,131.0,-37.80376,144.89862,FOOTSCRAY,22240,397.0689423669738,10,False,255.95833333333334,1618.4117647058824,222.7,327.09625347994097,Footscray City Primary School,97,614.1536636883434,Gilmore College For Girls,387
ID267002542,2/33 Oakleigh Rd,2,t,930000.0,10/12/2016,2.0,1.0,166.0,10.0,-37.8982,145.0488,CARNEGIE,19941,981.0038319471445,32,False,462.9583333333333,3343.0588235294117,509.8333333333333,542.2913140998546,Glen Huntly Primary School,290,682.1665747502069,Kilvington Grammar School,37
ID662691804,24 Columbia St,3,h,1110000.0,9/09/2017,1.0,2.0,704.0,49.0,-37.93409000000001,145.08383,OAKLEIGH SOUTH,19916,3040.630315578562,31,False,26.625,68.93333333333334,13.11111111111111,1265.6597013112405,East Bentleigh Primary School,not ranked,1384.5443713363468,St James' College,not ranked
ID227878330,54 Warralong Av,3,h,896000.0,15/07/2017,2.0,1.0,653.0,49.0,-37.71846,145.09689,GREENSBOROUGH,19984,1423.8849315005814,37,False,86.47826086956522,751.875,113.1,487.8860320307102,Watsonia Heights Primary School,283,1216.2649722967776,Greensborough Secondary College,341
ID630256769,21 Ardyne St,4,h,1610000.0,15/10/2016,2.0,2.0,660.0,99.0,-37.8932,145.0681,MURRUMBEENA,19919,340.1565015929925,25,False,36.59090909090909,147.2,42.77777777777778,808.4219705579532,Murrumbeena Primary School,80,1327.6405949618484,Oakleigh Grammar,270
ID286455064,82 Southern Rd,3,h,650000.0,16/04/2016,1.0,2.0,582.0,64.0,-37.7422,145.05,HEIDELBERG HEIGHTS,19936,1422.7742462775634,31,False,150.08695652173913,1565.4,276.7,619.0133468235169,St Pius X School,not ranked,1521.327956018321,East Preston Islamic College,491
ID907420161,5 Alma Ct,5,h,1530000.0,22/07/2017,3.0,2.0,851.0,44.0,-37.78109,145.13745,DONCASTER,19897,4427.455033006043,30,False,208.25,1866.7333333333333,156.9,921.1901737163448,Doncaster Gardens Primary School,21,392.21240029266943,Doncaster Secondary College,225
ID865493781,27 Sunhill Rd,4,h,1825000.0,17/09/2016,3.0,2.0,366.0,20.0,-37.8503,145.0586,GLEN IRIS,19850,1648.2238493633854,26,False,240.45833333333334,1683.625,169.1818181818182,442.0873812440677,Camberwell South Primary School,327,1289.561610755185,Korowa Anglican Girls' School,13
ID450676879,8/46 Kororoit Creek Rd,2,u,460000.0,11/03/2017,1.0,1.0,0.0,40.0,-37.8573,144.8854,WILLIAMSTOWN NORTH,19993,322.5288994441934,20,False,145.1818181818182,787.625,144.22222222222223,47.44624293623267,Bayside P-12 College,not ranked,47.44624293623267,Bayside P-12 College,243
ID174010162,297 Ross St,4,h,2625000.0,3/09/2017,3.0,2.0,202.0,119.0,-37.83247,144.94212,PORT MELBOURNE,22180,1812.4038221784535,0,True,92.0,1027.4375,111.66666666666667,796.4302711553631,Port Melbourne Primary School,325,1447.0211547740273,Albert Park College,131
ID333328108,2/709 Pascoe Vale Rd,3,u,470000.0,18/06/2016,1.0,2.0,187.0,5.0,-37.7098,144.9163,GLENROY,20032,591.5166738865064,36,False,210.45833333333334,1676.0,169.77777777777777,647.1764550245207,Oak Park Primary School,not ranked,953.118885960759,Glenroy Secondary College,511
ID387805417,8 Campbell St,3,h,1528500.0,4/03/2017,1.0,1.0,375.0,89.0,-37.8015,145.0505,KEW,19903,2362.1047520717875,17,False,41.142857142857146,142.4,25.22222222222222,572.0328274276617,Kew East Primary School,127,952.8430397495054,Genazzano FCJ College,33
ID856020717,104 Wright St,3,h,570000.0,19/11/2016,1.0,2.0,535.0,49.0,-37.7956,144.8292,SUNSHINE,22241,850.2768725438995,15,False,170.45833333333334,1257.5333333333333,169.3,551.2796853265733,Sunshine Primary School,not ranked,582.7578704320181,Sunshine College,233
ID356025624,64 Henkel St,3,h,990000.0,19/11/2016,2.0,1.0,194.0,59.0,-37.7653,144.9567,BRUNSWICK,19968,370.300679446432,25,True,119.83333333333333,1063.6875,188.4,821.1403886964779,Brunswick North Primary School,not ranked,640.7605319513549,Brunswick Secondary College,211
ID779041112,305/45 York St,1,u,402000.0,17/09/2016,1.0,1.0,0.0,119.0,-37.813,144.993,RICHMOND,19978,257.501320043203,9,False,117.80952380952381,378.06666666666666,47.8,250.41233957870017,Richmond West Primary School,452,901.3906838565996,Lynall Hall Community School,559
